Anno,Regione,Comune,Localita,Codice stazione,Bacino idrografico,Corpo idrico,Livello di contaminazione,Campioni,Misure,n misure positive,Sostanze cercate,Sostanze trovate,Pesticidi totali,x,y
2020,Lombardia,Pavia,Borgo Ticino - sponda destra,N0080986IR1,TICINO SUBLACUALE- Ticino (Fiume),da Bereguardo alla immissione in Po,Superiore ai limiti,5,590,16,109,2,0.697,1018938.54116545,5649992.78436589
2020,Lombardia,Lurano,,POAD3BRBMCLO2,BREMBO- Brembilla (Roggia),,Entro i limiti,4,472,6,109,3,0.47,1064593.22925671,5721764.05073807
2020,Lombardia,Vizzolo Predabissi,SS Vecchia Cerca,POLSADCA1LO1,LAMBRO- Addetta (Colatore),Colatore Addetta,Superiore ai limiti,4,313,17,109,3,0.368,1039274.66045862,5679686.47076738
2020,Lombardia,Lentate sul Seveso,località Camnago,N008001091013LO1,SEVESO- Seveso (Torrente),dalla confluenza del S.Antonio a confluenza del Terrò,Superiore ai limiti,5,590,22,109,2,7.069,1016516.4291664,5727754.42018659
2020,Lombardia,Casnigo,,N008001023131LO1,SERIO - Romna (Torrente),dalla sorgente alla immissione nel Serio,Superiore ai limiti,3,354,3,109,1,0.44,1098065.06168939,5748860.5105366
2020,Lombardia,Piadena,Fraz.  Del Vho,POOG3MACLCA1LO1,OGLIO SUBLACUALE- Laghetto (Colatore),Colatore Laghetto,Superiore ai limiti,4,472,21,109,6,4.44,1157086.62877931,5642443.14142371
2020,Lombardia,Costamasnaga,Fraz. Brenno della Torre,N0080440512LO1,LAMBRO- Bevera (Torrente),dal colle Brianza a confluenza in Lambro,Superiore ai limiti,4,261,11,57,2,0.537,1031074.48514967,5744074.80801373
2020,Lombardia,Castiraga Vidardo,ponte SP 205,N0080440052LO1,LAMBRO- Lisone (Cavo),da Bascapè a immissione nel Lambro Meridionale,Superiore ai limiti,3,354,31,109,7,2.554,1045831.70580589,5662084.38580326
2020,Lombardia,Paderno Dugnano,via Nino Bixio,N008001091014LO1,SEVESO- Seveso (Torrente),dal Terrò a Milano,Superiore ai limiti,5,590,21,109,2,6.612,1019204.29288093,5714479.89707767
2020,Lombardia,Baranzate,via Falzarego,N0080410020107012LO1,OLONA-LAMBRO MERIDIONALE- Merlata (Torrente),dalla immisione del Guisa in immssione dell'Olona,Superiore ai limiti,4,472,11,109,2,1.096,1013374.59413837,5705485.0817471
2020,Lombardia,Baranzate,Via A.Manzoni,N00804100201082LO1,OLONA-LAMBRO MERIDIONALE- Pudica (Torrente),dalla immsione del cisnara alla immissione in Olona,Superiore ai limiti,4,472,12,109,4,1.098,1015487.23903952,5705229.41910846
2020,Lombardia,Castrezzato,,POOG3BACA1LO1,OGLIO SUBLACUALE- Baioncello (Roggia),Baioncello (Roggia),Superiore ai limiti,2,236,3,109,2,0.69,1109652.61592799,5701777.32690426
2020,Lombardia,Canonica dAdda,,N0080010065LO1,BREMBO- Brembo (Fiume),dal Dordo alla immissione in Adda,Entro i limiti,5,275,7,55,1,0.11,1063359.9918917,5714839.84858014
2020,Lombardia,Bressana Bottarone,,N0080222LO1,Po- Coppa (Torrente),dal confine Her alla immissione in Po,Superiore ai limiti,3,349,18,108,4,2.248,1015697.90734785,5634090.50619925
2020,Lombardia,Manerba del Garda,,N008056007601LO1,LAGO DI GARDA (BENACO)- D'Avigo (Rio),dalla sorgente alla immissione nel lago di Garda,Superiore ai limiti,4,472,18,109,8,2.645,1173470.4308612,5709274.7538649
2020,Lombardia,Lecco,a monte immissione nel torrente Caldone,N008001162011LO1,LAGO DI COMO (LARIO)- Grigna (Torrente),dalla sorgente alla immissione nel Caldone,Entro i limiti,4,8,4,2,1,0.101,1049609.29012096,5756697.20098234
2020,Lombardia,Paladina,,N008001006221LO1,BREMBO- Quisa (Torrente),dalla sorgente alla confluenza del Rino,Entro i limiti,5,285,4,57,1,0.24,1070125.63197972,5737427.09828078
2020,Lombardia,Travacò  Siccomario,Chiavica del Gravellone,N0080981401LO1,TICINO SUBLACUALE- Gravellone (Colatore) - Morasca (Colatore),Gravellone (Colatore) - Morasca (Colatore),Superiore ai limiti,5,590,36,109,6,1.95,1019361.30310705,5648810.70007858
2020,Lombardia,Collio,,N008060008071LO1,MELLA- Gambidolo (Torrente),dalla sorgente alla immissione nel Mella,Entro i limiti,4,473,2,110,2,0.16,1154419.31260978,5751275.43677496
2020,Lombardia,Volta Mantovana,,N0080563UIR1,MINCIO- Mincio (Fiume),dal Redone alla restituzione della diga di Salionze (D. Mantovana),Entro i limiti,4,472,3,109,1,0.1,1193678.29544069,5670515.26257779
2020,Lombardia,Cremona,,N00816IR1,Po (Fiume),dall'Adda alla confluenza del Taro,Superiore ai limiti,6,710,20,111,2,0.381,1112608.68895782,5641750.42474859
2020,Lombardia,Porto mantovano,,POMI4FOCA1LO1,MINCIO- Fossamana (Fosso),FOSSAMANA,Entro i limiti,6,707,7,110,2,0.28,1202309.58533536,5658598.4149174
2020,Lombardia,Arzago dAdda,,POAD3VACA1LO1,ADDA SUBLACUALE- Vailata (Roggia),Vailate (Roggia),Superiore ai limiti,3,354,4,109,2,0.343,1067306.31101238,5698303.66664502
2020,Lombardia,Villa Carcina, Pregno,N0080600083LO1,MELLA- Mella (Fiume),dal Gombiera fino al confine Her,Superiore ai limiti,4,473,4,110,2,0.4,1135389.41505429,5721555.39487812
2020,Lombardia,Lograto,,POOG3BACA1LO2,OGLIO SUBLACUALE,Baioncello (Roggia),Superiore ai limiti,3,354,3,109,1,0.3,1119459.92405028,5700329.56622359
2020,Lombardia,Trucazzano,SS Vecchia Cerca,N008001191013LO1,ADDA SUBLACUALE- La Molgora (Torrente),dal Molgoretta alla immissione nel Canale Muzza,Superiore ai limiti,3,354,22,109,7,1.348,1051251.58105861,5695542.04151104
2020,Lombardia,Verolanuova,in corrispondenza del ponte della ferrovia BS - CR,N0080600162LO1,OGLIO SUBLACUALE- Strone (Fiume),dal Rio Lusignolo alla immissione in Oglio,Superiore ai limiti,3,352,15,109,5,1.656,1121723.59482786,5672446.57554736
2020,Lombardia,Gazzuolo,,POOG3RICA1LO1,OGLIO SUBLACUALE- Riglio (Scolo),Roggia Riglio,Superiore ai limiti,4,472,20,109,6,2.544,1179355.9299998,5628501.57573888
2020,Lombardia,Viadana,,POAG3NACA1LO1,OGLIO SUBLACUALE- Navarolo (Canale),canale navarolo,Superiore ai limiti,4,472,26,109,4,2.336,1183569.19940703,5625042.5482902
2020,Lombardia,Vescovato,,POOG3DEDVCA1LO1,OGLIO SUBLACUALE- Delmona Vecchia (Canale),DELMONA VECCHIA,Superiore ai limiti,5,590,21,109,4,2.369,1131649.47959596,5642951.39293221
2020,Lombardia,Collio,,N0080600081LO1,MELLA- Mella (Fiume),dall'origine fino alla confluenza del Mella di Graticelle (Sarle),Entro i limiti,1,118,2,109,2,0.17,1152934.25002223,5749774.05617171
2020,Lombardia,Fino Mornasco,,N008001091011LO1,SEVESO- Seveso (Torrente),da sorgente al depuratore di Fino Mornasco,Superiore ai limiti,4,260,10,56,2,1.234,1008251.12050893,5740975.56118462
2020,Lombardia,Cremona,,POMBCENRCA1LO1,Po- Naviglio Dugale Robecco (Canale),Naviglio Dugale di Robecco,Entro i limiti,4,473,13,110,6,1.393,1117800.59082192,5647346.95927909
2020,Lombardia,Ferrera di Varese,,N008098035071LO1,LAGO MAGGIORE (VERBANO)- Grantorella (Torrente) - Margorabbia (Fiume),dal Lago di Ganna alla confluenza del Rancina,Superiore ai limiti,3,354,5,109,2,0.342,977522.353042397,5770112.02428793
2020,Lombardia,Roncoferraro,"Governolo, in corrispondenza idrometro sullo stramazzo ramo del Mincio parallelo alla conca",N0080566IR1,MINCIO- Mincio (Fiume),dal Gherardo alla immissione in Po,Superiore ai limiti,4,472,11,109,1,0.29,1219312.13737278,5634857.97717359
2020,Lombardia,Mornico al Serio,Mornico al Serio,N0083290010101012LO1,SERIO- Zerra (Torrente),dal confine Her alla immissione nella roggia Zerra,Superiore ai limiti,4,228,11,57,3,0.974,1091897.147295,5713997.08375222
2020,Lombardia,Vercurago,Foce-prossimità L. Aldo Moro,N0080010621LO1,LAGO DI COMO (LARIO)- Gallavesa (Torrente),dalla sorgente alla immissione nel lago di Garlate,Entro i limiti,4,8,4,2,1,0.064,1048372.27789057,5749639.25320925
2020,Lombardia,Treviglio,Treviglio,POAD3BRVICLO1,ADDA SUBLACUALE- Vignola (Roggia),Vignola (Roggia),Entro i limiti,3,165,17,55,6,1.254,1065815.21194808,5706936.67749133
2020,Lombardia,Lesmo , Peregallo,N0080444LO1,LAMBRO- Lambro (Fiume),da Merone al depuratore di Monza,Superiore ai limiti,7,822,19,109,3,1.783,1035168.67788485,5722057.66644523
2020,Lombardia,Mantova ,"Formigosa, in corrispondenza dell'idrometro allo spostamento di Valdaro",N0080565IR1,MINCIO- Mincio (Fiume),dai laghi di Mantova al canale Gherardo,Entro i limiti,6,582,12,109,1,0.24,1207058.92236125,5641535.48228389
2020,Lombardia,Calvatone,,POOG3TGCA1LO1,OGLIO SUBLACUALE- Tagliata (Canale),Tagliata,Superiore ai limiti,5,590,18,109,2,1.064,1163866.90645376,5641212.52626751
2020,Lombardia,Rea,,N00812IR2,Po (Fiume),dallo Scrivia alla confluenza del Ticino,Superiore ai limiti,6,709,35,110,3,0.589,1019539.20622127,5641159.60711939
2020,Lombardia,Pizzighettone,Regona,N0080010762LO1,SERIO- Serio Morto ,da Castelleone alla immissione in Adda,Entro i limiti,4,472,15,109,3,0.35,1092187.95317069,5654097.35418874
2020,Veneto,ALANO DI PIAVE,"FENER, 600 M A MONTE DELLO SBARRAMENTO",32,PIAVE,FIUME PIAVE,Non quantificabile,4,12,0,3,0,,1329887.41415333,5765034.81500806
2020,Veneto,VICENZA,PONTE VIALE CRICOLI,96,BACCHIGLIONE,FIUME ASTICHELLO,Non quantificabile,4,8,0,2,0,,1285869.16954188,5710797.88065007
2020,Veneto,SAREGO,PONTE IN VIA ANDREA PALLADIO,99,FRATTA GORZONE,FIUME GUÀ,Non quantificabile,1,2,0,2,0,,1269781.7309965,5689100.19872983
2020,Veneto,NOVENTA PADOVANA,PONTE PER STRA,118,BRENTA,FIUME BRENTA,Non quantificabile,4,16,0,4,0,,1335519.608699,5686121.04494643
2020,Veneto,VILLADOSE,PONTE LOMBARDI,208,FISSERO TARTARO CANALBIANCO,SCOLO VALDENTRO IRRIGUO,Non quantificabile,4,8,0,2,0,,1324444.24103702,5632404.93980377
2020,Veneto,CAVARZERE,P.TE S.S. PIOVESE,217,ADIGE,FIUME ADIGE,Non quantificabile,8,703,1,80,0,0.01,1343643.10968537,5643678.79148468
2020,Veneto,TREVISO,PONTE DI VIALE F.LLI CAIROLI,330,SILE,FIUME BOTTENIGA,Non quantificabile,1,2,0,2,0,,1363131.32941242,5727605.69883425
2020,Veneto,COSTA DI ROVIGO,PONTE,345,FISSERO TARTARO CANALBIANCO,CANALE ADIGETTO IRRIGUO,Non quantificabile,4,8,0,2,0,,1301831.1791437,5630275.0361409
2020,Veneto,ROSOLINA,LAGUNA CALERI 2 SUD,IT05220-AT,FISSERO TARTARO CANALBIANCO,CALERI,Non quantificabile,4,348,4,79,0,0.02,1371071.1120433,5635599.48212079
2020,Veneto,GAIARINE,C. PADERNELLO,453,LIVENZA,FIUME LIVENZA,Non quantificabile,4,4,0,1,0,,1392547.40884045,5766271.13757811
2020,Veneto,ARZIGNANO,"CA' SALVIATI, CIRCA 300M A MONTE DEL PONTE IN VIA RESTENA",474,FRATTA GORZONE,TORRENTE RESTENA,Non quantificabile,4,10,0,4,0,,1261875.53673032,5708435.06672655
2020,Veneto,SAN MARTINO BUON ALBERGO,IL CAVALLO,1118,ADIGE,FOSSA ZENOBRIA,Non quantificabile,4,352,1,80,0,0.42,1233575.14779594,5688718.50633233
2020,Veneto,VICENZA,PONTE VIALE SANT'AGOSTINO,1122,BACCHIGLIONE,ROGGIA DIOMA,Non quantificabile,4,8,0,2,0,,1281845.51862631,5704190.52748296
2020,Veneto,PIAZZOLA SUL BRENTA,"VILLA CAMERINI, SIMES",1157,BRENTA,ROGGIA CONTARINA,Non quantificabile,4,280,5,73,0,0.08,1312499.89212605,5707593.96873339
2020,Veneto,ZEVIO,CENTRALE ELETTRICA SAVA,1179,ADIGE,FIUME ANTANELLO,Non quantificabile,4,344,6,78,0,0.06,1241254.72174716,5682588.00552251
2020,Veneto,GALLIO,VIA MONTE ZOMO,1243,BACCHIGLIONE,TORRENTE GHELPACH,Non quantificabile,4,8,0,2,0,,1284370.33494663,5761320.34989949
2020,Veneto,VIGASIO,MARCEGAGLIA,1018,FISSERO TARTARO CANALBIANCO,FIUME TARTARO,Entro i limiti,4,345,19,79,4,0.25,1219958.79706726,5670684.48104293
2020,Veneto,CAMPIGLIA DEI BERICI,PONTE VIA PILASTRI,1240,FRATTA GORZONE,SCOLO FRASSENELLA,Superiore ai limiti,4,344,12,78,3,1.09,1286506.16830348,5675417.73408773
2020,Veneto,LORIA,PONTE SP81,1251,BRENTA,TORRENTE VIAZZA,Entro i limiti,4,329,9,80,1,0.24,1321474.5593893,5737728.03222465
2020,Veneto,VEDELAGO,CASACORBA,1254,SILE,CANALE FOSSALUNGA,Entro i limiti,4,345,5,82,2,0.06,1339235.8383625,5725683.62227308
2020,Veneto,CONA,PONTE DI CONA,216,B.S. LAGUNA DI VENEZIA,CANALE CUORI,Entro i limiti,4,324,21,73,2,0.29,1335827.01452746,5647042.12011176
2020,Veneto,STANGHELLA,PONTE GORZONE,201,FRATTA GORZONE,CANALE GORZONE,Entro i limiti,4,327,17,74,2,0.41,1308780.76383445,5644381.42806577
2020,Veneto,SCORZÈ,COLMELLO FONTANE,1110,B.S. LAGUNA DI VENEZIA,RIO SAN AMBROGIO,Entro i limiti,4,332,11,75,1,0.16,1346092.07243118,5715295.56818866
2020,Veneto,NANTO,PONTE DI NANTO IN VIA ROMA,1123,BACCHIGLIONE,CANALE BISATTO,Entro i limiti,4,343,8,78,1,0.11,1290645.24326592,5688454.1134639
2020,Veneto,CODEVIGO,PONTE VIA IDROVORA,1214,B.S. LAGUNA DI VENEZIA,SCOLO SCHILLA,Superiore ai limiti,4,324,13,73,2,1.2,1349066.67022269,5659424.46069881
2020,Veneto,SANDRIGO,PONTE PISTA CICLABILE DI VIA ROMA,1219,BACCHIGLIONE,FIUME TESINA,Entro i limiti,4,344,6,79,2,0.19,1292191.56318878,5726257.11369119
2020,Veneto,SAN GIORGIO DELLE PERTICHE,PONTE LATERALE SR307 IN PROSSIMITÀ DELL'AREA COMMERCIALE,1224,B.S. LAGUNA DI VENEZIA,SCOLO VANDURA,Entro i limiti,4,340,12,77,1,0.18,1326947.15770735,5706583.46949673
2020,Veneto,CASALEONE,CORTE LA FORNACE,1300,FISSERO TARTARO CANALBIANCO,SCOLO SANUDA,Entro i limiti,4,344,24,78,3,1.11,1243636.77278088,5646089.92375849
2020,Veneto,MASSANZAGO,CA'SQUARCINA - PONTE DELLE PECORE,140,B.S. LAGUNA DI VENEZIA,CANALE MUSON VECCHIO,Entro i limiti,4,323,20,73,3,0.41,1337632.02462951,5707398.33634523
